timestamp_hour,hour_of_day,day_of_week,is_weekend,is_holiday,ed_arrivals_lag_1h,ed_arrivals_lag_2h,ed_arrivals_lag_3h,ed_arrivals_lag_24h,ed_waiting_count,ed_arrivals_high_acuity_lag_1h,icu_occupied_beds,icu_staffed_beds,ward_occupied_beds,ward_staffed_beds,discharges_icu,discharges_ward,ambulance_prealerts_next_1h,weather_temp,rain_mm,local_event_flag,y_ed_arrivals_t+1,y_ed_arrivals_t+2,y_ed_arrivals_t+3,y_ed_to_ward_t+1,y_ed_to_ward_t+2,y_ed_to_ward_t+3,y_ed_to_icu_t+1,y_ed_to_icu_t+2,y_ed_to_icu_t+3,y_icu_occupied_t+1,y_icu_occupied_t+2,y_icu_occupied_t+3,y_icu_occupied_t+6,y_icu_occupied_t+12,y_icu_occupied_t+24,y_icu_occupied_t+48,y_ward_occupied_t+1,y_ward_occupied_t+2,y_ward_occupied_t+3,y_ward_occupied_t+6,y_ward_occupied_t+12,y_ward_occupied_t+24,y_ward_occupied_t+48
2026-01-09 09:00:00,9,4,0,0,36.0,43.0,24.0,37.0,230,9.0,32,32,120,120,1,2,3,32.1,0.0,0,49.0,53.0,46.0,14.0,12.0,10.0,9.0,8.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 10:00:00,10,4,0,0,32.0,36.0,43.0,52.0,237,9.0,32,32,120,120,0,4,4,35.4,0.0,0,53.0,46.0,36.0,12.0,10.0,8.0,8.0,7.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 11:00:00,11,4,0,0,49.0,32.0,36.0,35.0,249,8.0,32,32,120,120,0,3,7,33.6,0.0,0,46.0,36.0,48.0,10.0,8.0,20.0,7.0,6.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 12:00:00,12,4,0,0,53.0,49.0,32.0,45.0,250,9.0,32,32,120,120,1,4,8,33.1,1.2,0,36.0,48.0,48.0,8.0,20.0,17.0,6.0,9.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 13:00:00,13,4,0,0,46.0,53.0,49.0,54.0,238,8.0,32,32,120,120,0,2,5,33.3,2.8,0,48.0,48.0,60.0,20.0,17.0,16.0,9.0,8.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 14:00:00,14,4,0,0,36.0,46.0,53.0,25.0,243,6.0,32,32,120,120,3,1,5,33.3,0.0,0,48.0,60.0,63.0,17.0,16.0,21.0,8.0,10.0,19.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 15:00:00,15,4,0,0,48.0,36.0,46.0,47.0,241,9.0,32,32,120,120,0,4,7,34.6,0.0,0,60.0,63.0,45.0,16.0,21.0,13.0,10.0,19.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 16:00:00,16,4,0,0,48.0,48.0,36.0,39.0,250,4.0,32,32,120,120,2,2,6,32.1,0.0,0,63.0,45.0,37.0,21.0,13.0,10.0,19.0,5.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 17:00:00,17,4,0,0,60.0,48.0,48.0,42.0,250,11.0,32,32,120,120,3,2,8,33.8,0.0,0,45.0,37.0,51.0,13.0,10.0,16.0,5.0,7.0,16.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 18:00:00,18,4,0,0,63.0,60.0,48.0,57.0,245,5.0,32,32,120,120,0,4,8,34.1,0.0,0,37.0,51.0,51.0,10.0,16.0,10.0,7.0,16.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 19:00:00,19,4,0,0,45.0,63.0,60.0,33.0,232,6.0,32,32,120,120,0,3,0,34.3,2.7,0,51.0,51.0,40.0,16.0,10.0,16.0,16.0,7.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 20:00:00,20,4,0,0,37.0,45.0,63.0,46.0,241,8.0,32,32,120,120,1,4,8,34.1,0.0,0,51.0,40.0,35.0,10.0,16.0,9.0,7.0,9.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 21:00:00,21,4,0,0,51.0,37.0,45.0,46.0,250,7.0,32,32,120,120,1,2,3,34.5,0.0,0,40.0,35.0,34.0,16.0,9.0,12.0,9.0,10.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 22:00:00,22,4,0,0,51.0,51.0,37.0,49.0,250,5.0,32,32,120,120,1,4,7,32.9,0.0,0,35.0,34.0,42.0,9.0,12.0,15.0,10.0,7.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-09 23:00:00,23,4,0,0,40.0,51.0,51.0,47.0,240,12.0,32,32,120,120,1,3,3,32.3,0.0,0,34.0,42.0,40.0,12.0,15.0,11.0,7.0,5.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 00:00:00,0,5,1,0,35.0,40.0,51.0,45.0,242,9.0,32,32,120,120,1,6,2,37.5,0.0,0,42.0,40.0,35.0,15.0,11.0,11.0,5.0,8.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 01:00:00,1,5,1,0,34.0,35.0,40.0,34.0,248,8.0,32,32,120,120,3,3,6,33.3,0.0,0,40.0,35.0,40.0,11.0,11.0,7.0,8.0,6.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 02:00:00,2,5,1,0,42.0,34.0,35.0,47.0,250,7.0,32,32,120,120,2,1,6,33.5,0.5,0,35.0,40.0,37.0,11.0,7.0,12.0,6.0,13.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 03:00:00,3,5,1,0,40.0,42.0,34.0,45.0,250,6.0,32,32,120,120,2,2,2,34.8,0.0,0,40.0,37.0,43.0,7.0,12.0,9.0,13.0,7.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 04:00:00,4,5,1,0,35.0,40.0,42.0,40.0,250,11.0,32,32,120,120,1,6,2,36.2,0.0,0,37.0,43.0,44.0,12.0,9.0,9.0,7.0,6.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 05:00:00,5,5,1,0,40.0,35.0,40.0,42.0,250,8.0,32,32,120,120,0,0,4,32.9,2.0,0,43.0,44.0,36.0,9.0,9.0,10.0,6.0,7.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 06:00:00,6,5,1,0,37.0,40.0,35.0,24.0,250,10.0,32,32,120,120,1,1,3,32.3,0.0,0,44.0,36.0,37.0,9.0,10.0,10.0,7.0,6.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 07:00:00,7,5,1,0,43.0,37.0,40.0,43.0,250,8.0,32,32,120,120,1,4,3,31.9,0.0,0,36.0,37.0,54.0,10.0,10.0,15.0,6.0,9.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 08:00:00,8,5,1,0,44.0,43.0,37.0,36.0,250,8.0,32,32,120,120,2,5,5,36.2,0.0,0,37.0,54.0,36.0,10.0,15.0,7.0,9.0,12.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 09:00:00,9,5,1,0,36.0,44.0,43.0,32.0,250,13.0,32,32,120,120,0,2,3,32.2,0.0,0,54.0,36.0,37.0,15.0,7.0,11.0,12.0,9.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 10:00:00,10,5,1,0,37.0,36.0,44.0,49.0,250,7.0,32,32,120,120,1,6,7,33.7,1.2,0,36.0,37.0,55.0,7.0,11.0,12.0,9.0,6.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 11:00:00,11,5,1,0,54.0,37.0,36.0,53.0,249,7.0,32,32,120,120,0,1,7,32.3,0.7,0,37.0,55.0,37.0,11.0,12.0,11.0,6.0,13.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 12:00:00,12,5,1,0,36.0,54.0,37.0,46.0,248,5.0,32,32,120,120,0,1,4,31.6,3.3,0,55.0,37.0,35.0,12.0,11.0,9.0,13.0,4.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 13:00:00,13,5,1,0,37.0,36.0,54.0,36.0,250,6.0,32,32,120,120,2,8,7,33.3,0.0,0,37.0,35.0,52.0,11.0,9.0,14.0,4.0,9.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 14:00:00,14,5,1,0,55.0,37.0,36.0,48.0,239,5.0,32,32,120,120,0,1,8,32.4,0.0,0,35.0,52.0,41.0,9.0,14.0,9.0,9.0,12.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 15:00:00,15,5,1,0,37.0,55.0,37.0,48.0,231,6.0,32,32,120,120,2,4,2,32.7,0.0,0,52.0,41.0,35.0,14.0,9.0,6.0,12.0,10.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 16:00:00,16,5,1,0,35.0,37.0,55.0,60.0,246,5.0,32,32,120,120,1,6,9,36.8,0.0,0,41.0,35.0,44.0,9.0,6.0,9.0,10.0,8.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 17:00:00,17,5,1,0,52.0,35.0,37.0,63.0,246,10.0,32,32,120,120,0,1,7,34.4,3.0,0,35.0,44.0,33.0,6.0,9.0,10.0,8.0,8.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 18:00:00,18,5,1,0,41.0,52.0,35.0,45.0,239,5.0,32,32,120,120,1,3,6,35.2,0.0,0,44.0,33.0,42.0,9.0,10.0,12.0,8.0,7.0,15.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 19:00:00,19,5,1,0,35.0,41.0,52.0,37.0,237,10.0,32,32,120,120,0,4,8,35.0,0.7,0,33.0,42.0,47.0,10.0,12.0,12.0,7.0,15.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 20:00:00,20,5,1,0,44.0,35.0,41.0,51.0,227,4.0,32,32,120,120,3,4,5,33.6,0.0,0,42.0,47.0,46.0,12.0,12.0,12.0,15.0,10.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 21:00:00,21,5,1,0,33.0,44.0,35.0,51.0,234,5.0,32,32,120,120,0,6,4,33.1,0.1,0,47.0,46.0,44.0,12.0,12.0,13.0,10.0,9.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 22:00:00,22,5,1,0,42.0,33.0,44.0,40.0,237,4.0,32,32,120,120,1,4,8,34.1,0.0,0,46.0,44.0,33.0,12.0,13.0,9.0,9.0,8.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-10 23:00:00,23,5,1,0,47.0,42.0,33.0,35.0,248,9.0,32,32,120,120,1,2,8,34.0,0.0,0,44.0,33.0,23.0,13.0,9.0,6.0,8.0,8.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 00:00:00,0,6,1,0,46.0,47.0,42.0,34.0,250,15.0,32,32,120,120,0,4,7,32.9,1.4,0,33.0,23.0,25.0,9.0,6.0,7.0,8.0,4.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 01:00:00,1,6,1,0,44.0,46.0,47.0,42.0,250,10.0,32,32,120,120,0,3,4,34.0,0.0,0,23.0,25.0,44.0,6.0,7.0,8.0,4.0,6.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 02:00:00,2,6,1,0,33.0,44.0,46.0,40.0,249,6.0,32,32,120,120,1,4,1,32.7,0.0,0,25.0,44.0,36.0,7.0,8.0,15.0,6.0,6.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 03:00:00,3,6,1,0,23.0,33.0,44.0,35.0,248,4.0,32,32,120,120,0,3,3,33.5,0.0,0,44.0,36.0,42.0,8.0,15.0,15.0,6.0,8.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 04:00:00,4,6,1,0,25.0,23.0,33.0,40.0,250,7.0,32,32,120,120,0,2,7,33.3,0.3,0,36.0,42.0,52.0,15.0,15.0,19.0,8.0,9.0,16.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 05:00:00,5,6,1,0,44.0,25.0,23.0,37.0,249,13.0,32,32,120,120,1,1,6,31.9,0.0,0,42.0,52.0,37.0,15.0,19.0,14.0,9.0,16.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 06:00:00,6,6,1,0,36.0,44.0,25.0,43.0,250,13.0,32,32,120,120,0,5,4,30.3,0.0,0,52.0,37.0,48.0,19.0,14.0,15.0,16.0,5.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 07:00:00,7,6,1,0,42.0,36.0,44.0,44.0,250,8.0,32,32,120,120,0,5,7,32.4,0.2,0,37.0,48.0,43.0,14.0,15.0,12.0,5.0,5.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 08:00:00,8,6,1,0,52.0,42.0,36.0,36.0,250,18.0,32,32,120,120,2,1,2,36.5,0.0,0,48.0,43.0,54.0,15.0,12.0,19.0,5.0,12.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 09:00:00,9,6,1,0,37.0,52.0,42.0,37.0,250,5.0,32,32,120,120,0,2,8,33.3,0.0,0,43.0,54.0,36.0,12.0,19.0,11.0,12.0,8.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 10:00:00,10,6,1,0,48.0,37.0,52.0,54.0,250,8.0,32,32,120,120,1,6,4,35.0,1.0,0,54.0,36.0,52.0,19.0,11.0,12.0,8.0,4.0,14.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 11:00:00,11,6,1,0,43.0,48.0,37.0,36.0,250,5.0,32,32,120,120,1,2,8,30.6,0.0,1,36.0,52.0,40.0,11.0,12.0,14.0,4.0,14.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 12:00:00,12,6,1,0,54.0,43.0,48.0,37.0,247,8.0,32,32,120,120,1,3,2,32.3,0.0,0,52.0,40.0,44.0,12.0,14.0,6.0,14.0,11.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 13:00:00,13,6,1,0,36.0,54.0,43.0,55.0,250,8.0,32,32,120,120,1,2,8,31.8,0.3,0,40.0,44.0,59.0,14.0,6.0,16.0,11.0,13.0,17.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 14:00:00,14,6,1,0,52.0,36.0,54.0,37.0,246,12.0,32,32,120,120,1,4,5,33.5,0.4,0,44.0,59.0,49.0,6.0,16.0,15.0,13.0,17.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 15:00:00,15,6,1,0,40.0,52.0,36.0,35.0,245,8.0,32,32,120,120,2,1,4,37.4,0.1,0,59.0,49.0,39.0,16.0,15.0,12.0,17.0,7.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 16:00:00,16,6,1,0,44.0,40.0,52.0,52.0,250,8.0,32,32,120,120,0,1,8,34.5,1.6,0,49.0,39.0,43.0,15.0,12.0,14.0,7.0,10.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 17:00:00,17,6,1,0,59.0,44.0,40.0,41.0,250,9.0,32,32,120,120,0,1,5,36.3,2.8,0,39.0,43.0,40.0,12.0,14.0,11.0,10.0,5.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 18:00:00,18,6,1,0,49.0,59.0,44.0,35.0,249,9.0,32,32,120,120,0,3,6,33.4,2.5,0,43.0,40.0,41.0,14.0,11.0,11.0,5.0,10.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 19:00:00,19,6,1,0,39.0,49.0,59.0,44.0,250,5.0,32,32,120,120,2,2,5,35.8,0.8,0,40.0,41.0,37.0,11.0,11.0,7.0,10.0,6.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 20:00:00,20,6,1,0,43.0,39.0,49.0,33.0,249,9.0,32,32,120,120,2,3,1,36.9,0.6,0,41.0,37.0,54.0,11.0,7.0,16.0,6.0,10.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 21:00:00,21,6,1,0,40.0,43.0,39.0,42.0,250,7.0,32,32,120,120,0,3,3,33.6,0.0,0,37.0,54.0,38.0,7.0,16.0,10.0,10.0,11.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 22:00:00,22,6,1,0,41.0,40.0,43.0,47.0,249,8.0,32,32,120,120,0,1,4,33.0,0.0,0,54.0,38.0,45.0,16.0,10.0,11.0,11.0,6.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-11 23:00:00,23,6,1,0,37.0,41.0,40.0,46.0,250,6.0,32,32,120,120,0,8,9,31.8,1.0,0,38.0,45.0,44.0,10.0,11.0,16.0,6.0,7.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 00:00:00,0,0,0,0,54.0,37.0,41.0,44.0,250,13.0,32,32,120,120,2,3,6,33.4,0.0,1,45.0,44.0,37.0,11.0,16.0,9.0,7.0,7.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 01:00:00,1,0,0,0,38.0,54.0,37.0,33.0,250,5.0,32,32,120,120,2,5,9,33.9,0.0,0,44.0,37.0,39.0,16.0,9.0,10.0,7.0,12.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 02:00:00,2,0,0,0,45.0,38.0,54.0,23.0,250,8.0,32,32,120,120,0,3,9,36.9,0.0,0,37.0,39.0,50.0,9.0,10.0,15.0,12.0,6.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 03:00:00,3,0,0,0,44.0,45.0,38.0,25.0,250,11.0,32,32,120,120,3,4,3,31.9,0.0,0,39.0,50.0,37.0,10.0,15.0,11.0,6.0,13.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 04:00:00,4,0,0,0,37.0,44.0,45.0,44.0,250,7.0,32,32,120,120,2,4,4,33.9,0.0,0,50.0,37.0,49.0,15.0,11.0,17.0,13.0,9.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 05:00:00,5,0,0,0,39.0,37.0,44.0,36.0,250,11.0,32,32,120,120,1,4,5,31.1,0.0,0,37.0,49.0,32.0,11.0,17.0,9.0,9.0,10.0,4.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 06:00:00,6,0,0,0,50.0,39.0,37.0,42.0,250,9.0,32,32,120,120,1,2,3,33.2,0.2,0,49.0,32.0,48.0,17.0,9.0,13.0,10.0,4.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 07:00:00,7,0,0,0,37.0,50.0,39.0,52.0,250,7.0,32,32,120,120,0,6,2,34.3,0.2,0,32.0,48.0,61.0,9.0,13.0,23.0,4.0,8.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 08:00:00,8,0,0,0,49.0,37.0,50.0,37.0,243,14.0,32,32,120,120,1,6,4,34.6,7.4,0,48.0,61.0,42.0,13.0,23.0,7.0,8.0,13.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 09:00:00,9,0,0,0,32.0,49.0,37.0,48.0,249,6.0,32,32,120,120,0,2,3,34.7,1.6,0,61.0,42.0,37.0,23.0,7.0,8.0,13.0,6.0,9.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 10:00:00,10,0,0,0,48.0,32.0,49.0,43.0,250,10.0,32,32,120,120,2,3,7,34.4,0.0,0,42.0,37.0,55.0,7.0,8.0,20.0,6.0,9.0,12.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 11:00:00,11,0,0,0,61.0,48.0,32.0,54.0,249,10.0,32,32,120,120,2,1,9,34.7,0.3,0,37.0,55.0,40.0,8.0,20.0,12.0,9.0,12.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 12:00:00,12,0,0,0,42.0,61.0,48.0,36.0,245,6.0,32,32,120,120,0,2,3,33.9,0.0,0,55.0,40.0,44.0,20.0,12.0,12.0,12.0,8.0,10.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 13:00:00,13,0,0,0,37.0,42.0,61.0,52.0,250,8.0,32,32,120,120,1,2,7,32.2,0.4,0,40.0,44.0,43.0,12.0,12.0,11.0,8.0,10.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 14:00:00,14,0,0,0,55.0,37.0,42.0,40.0,242,6.0,32,32,120,120,3,3,7,31.0,0.0,0,44.0,43.0,42.0,12.0,11.0,13.0,10.0,8.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 15:00:00,15,0,0,0,40.0,55.0,37.0,44.0,242,9.0,32,32,120,120,1,3,6,33.0,0.0,0,43.0,42.0,36.0,11.0,13.0,11.0,8.0,8.0,6.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 16:00:00,16,0,0,0,44.0,40.0,55.0,59.0,239,9.0,32,32,120,120,4,1,6,33.6,0.0,0,42.0,36.0,33.0,13.0,11.0,6.0,8.0,6.0,7.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 17:00:00,17,0,0,0,43.0,44.0,40.0,49.0,235,5.0,32,32,120,120,2,1,4,35.7,0.0,0,36.0,33.0,33.0,11.0,6.0,7.0,6.0,7.0,5.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 18:00:00,18,0,0,0,42.0,43.0,44.0,39.0,230,7.0,32,32,120,120,1,3,4,33.7,0.0,0,33.0,33.0,63.0,6.0,7.0,14.0,7.0,5.0,13.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 19:00:00,19,0,0,0,36.0,42.0,43.0,43.0,216,6.0,32,32,120,120,1,5,2,33.5,0.0,0,33.0,63.0,37.0,7.0,14.0,11.0,5.0,13.0,8.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
2026-01-12 20:00:00,20,0,0,0,33.0,36.0,42.0,40.0,205,3.0,32,32,120,120,1,0,6,34.4,0.0,0,63.0,37.0,49.0,14.0,11.0,14.0,13.0,8.0,11.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0
